ID,title,location,price,details,specifications
3DFLIXK,SE VENDE CASA EN COLONIA AMERICA, Colonia Centro America Este,"
                                       $ 160,719                                                                              ","['   Habitaciones3  ', '   Baños3  ', '  Área109 m2 ']",[]
3I6GO8O,SE VENDE CASA EN BARRIO LA GRANJA, Barrio La Granja,"
                                       $ 216,353                                                                              ","['   Habitaciones3  ', '   Baños2  ', '  Área758 m2 ']",[]
3MPCDA7,SE VENDE CASA EN EL MIRADOR DE LOARQUE, Colonia Mirador de Loarque,"
                                       $ 86,541                                                                              ","['   Habitaciones3  ', '   Baños2  ']",[]
3P7OL37,EL SAUCE, Tegucigalpa,"
                                       $ 144,235                                                                              ","['   Habitaciones3  ', '   Baños3  ', '  Área100 m2 ']",[]
3PNEHGO,CASA EN VENTA ALTOS DE MIRAFLORES SUR, Residencial Altos de Miraflorws,"
                                       $ 185,445                                                                              ","['   Habitaciones4  ', '   Baños4  ', '  Área245 m2 ']",[]
KZ4GI3N,SE VENDE CASA EN ROBLE OESTE, Residencial Roble Oeste,"
                                       $ 411                                                                              ","['   Habitaciones5  ', '   Baños+5  ']","['  Cocina 1  ', '  Salas de recepción Si  ', '  Balcón 1  ', '  Tipo de calle Avenida  ', '  Estacionamiento 4  ']"
BQWBYUB,SE VENDE CASA RESIDENCIAL ROBLE OESTE, Residencial Roble Oeste,"
                                       $ 181                                                                              ","['   Habitaciones4  ', '   Baños3  ']","['  Cocina 1  ', '  Tipo de calle Calle  ', '  Estacionamiento 2  ']"
EV9LCWC,SE VENDE HERMOSA CASA RESIDENCIAL ALTOS SANTA CRUZ, Residencial Santa Cruz,"
                                       $ 247                                                                              ","['   Habitaciones4  ', '   Baños4  ', '  Área396 Mts. m2 ']","['  Cocina 1  ', '  Balcón 1  ', '  Tipo de calle Calle  ', '  Suelo 1  ', '  Estacionamiento 2  ']"
BNWUMJD,Se Vende Casa Res. Altos de Sta. Cruz, Residencial Santa Cruz,"
                                       $ 111                                                                              ","['   Habitaciones4  ', '   Baños3  ']","['  Cocina 1  ', '  Balcón 1  ', '  Tipo de calle 10  ', '  Suelo 2  ', '  Estacionamiento 2  ']"
SLYJND8,CASA EN LOS ROBLES, Los Robles,"
                                       $ 140,114                                                                              ",['   Habitaciones3  '],[]
DYNKQ3B,Venta de Casa ubicada en Portal del Bosque, Portal del Bosque,"
                                       $ 190,596                                                                              ","['   Habitaciones3  ', '   Baños2  ']",[]
IE8GB4I,Se Vende Casa en Colonia 15 de Septiembre, Colonia 15 de Septiembre,"
                                       $ 247,260                                                                              ","['   Habitaciones4  ', '   Baños4  ', '  Área337 m2 ']",[]
46BSI99,Casa En Venta Portal Del Bosque Tegucigalpa, Portal del Bosque,"
                                       $ 392,525                                                                              ","['   Habitaciones3  ', '   Baños2  ']",[]
VN9ZWLW,CASA EN PORTAL DEL BOSQUE 2, Portal del Bosque,"
                                       $ 194,717                                                                              ","['   Habitaciones3  ', '   Baños2  ', '  Área179 m2 ']",[]
54AQ7JL,SE VENDE CASA RESIDENCIAL PLAZA, Residencial Plaza,"
                                       $ 102                                                                              ","['   Habitaciones5  ', '   Baños4  ']","['  Cocina 1  ', '  Tipo de calle Avenida  ', '  Suelo 2  ', '  Estacionamiento 2  ']"
HCSY26L,ALTOS DEL TRAPICHE, Residencial Altos del Trapiche,"
                                       $ 113,328                                                                              ","['   Habitaciones3  ', '   Baños2  ', '  Área110 m2 ']",[]
ZYGBGR9,CASA EN MIRAFLORES, Colonia Miraflores Sur,"
                                       $ 195,748                                                                              ","['   Habitaciones3  ', '   Baños4  ']",[]
DHEZYXL,"Fco Morazan, Tegucigalpa, Villas Laurel", Colonia Villa los Laureles,"
                                       $ 149,386                                                                              ",[],[]
PV6H38T,"Fco Morazan, Tegucigalpa, Colonia miraflores", Colonia Miraflores,"
                                       $ 115,388                                                                              ","['   Habitaciones3  ', '   Baños2  ', '  Área130 m2 ']",[]
OFOXYNU,"Fco Morazan, Tegucigalpa, Residencial el trapiche", Residencial El Trapiche,"
                                       $ 267,865                                                                              ","['   Habitaciones4  ', '   Baños4  ', '  Área365 m2 ']",[]
HGNCFZ6,"Fco Morazan, Tegucigalpa, COLONIA AMERICA", Colonia América,"
                                       $ 164,840                                                                              ","['   Habitaciones3  ', '   Baños2  ', '  Área210 m2 ']",[]
JCWV2JA,Se Vende Casa en Loma Verde, Urbanización Loma Verde,"
                                       $ 360,588                                                                              ","['   Habitaciones3  ', '   Baños2  ', '  Área443 m2 ']",[]
GZ8WTAG,"Fco Morazan, Tegucigalpa, Centro América", Colonia Centroamérica Etapa 1 y 2,"
                                       $ 96,844                                                                              ",[],[]
ZOFF5CF,Casa en Residencial Las Uvas, Distrito Central,"
                                       $ 257,563                                                                              ","['   Habitaciones4  ', '   Baños4  ', '  Área410 m2 ']",[]
BUO4EWM,VENTA DE CASA EN COLONIA TEPEYAC, Colonia Tepeyac,"
                                       $ 709,842                                                                              ","['   Habitaciones5  ', '  Área390 m2 ']",[]
5ZY45J2,Casa en Los Robles, Colonia Los Robles,"
                                       $ 166,901                                                                              ","['   Habitaciones4  ', '   Baños3  ', '  Área231 m2 ']",[]
DC2VMKN,"Fco Morazan, Tegucigalpa, La Joyita del Zorzal", Colonia Los Zorzales,"
                                       $ 2,060,500                                                                              ",['   Habitaciones4  '],[]
5UOZG6Q,"Fco Morazan, Tegucigalpa, Col Kennedy", Colonia Kennedy,"
                                       $ 78,299                                                                              ","['   Habitaciones5  ', '   Baños2  ']",[]
AXMVXC3,"Fco Morazan, Tegucigalpa, Res El Trapiche 1ra etapa", Residencial El Trapiche,"
                                       $ 218,825                                                                              ","['   Habitaciones3  ', '   Baños3  ', '  Área240 m2 ']",[]
Q8V3N7X,"Fco Morazan, Tegucigalpa, Colonia Miramontes", Colonia Miramontes,"
                                       $ 267,865                                                                              ",[],[]
H2NP5MQ,SE VENDE CASA EN SAN IGNACIO, Colonia El Hato o San Ignacio,"
                                       $ 381,193                                                                              ","['   Habitaciones3  ', '   Baños3  ', '  Área800 m2 ']",[]
MP8FTIV,Casa en Altos de Miraflores, Colonia Zona Miraflores Sur,"
                                       $ 184,415                                                                              ","['   Habitaciones3  ', '   Baños4  ', '  Área250 m2 ']",[]
JTKZ9EU,CASA EN VALLE DE ANGELES, Tegucigalpa,"
                                       $ 169,991                                                                              ","['   Habitaciones4  ', '  Área800 m2 ']",[]
AG33JM4,CASA RESIDENCIAL LA HACIENDA, Residencial La Hacienda,"
                                       $ 618,150                                                                              ","['   Habitaciones5  ', '  Área490 m2 ']",[]
RTJ8GJP,"Fco Morazan, Tegucigalpa, portal del bosque zona exclusiva", Portal del Bosque,"
                                       $ 133,933                                                                              ","['   Habitaciones3  ', '   Baños2  ', '  Área129 m2 ']",[]
LJU75ND,VENTA DE CASA EN COLONIA TEPEYAC, Colonia Tepeyac,"
                                       $ 309,075                                                                              ","['   Habitaciones4  ', '  Área527 m2 ']",[]
BFVHDEA,SE VENDE CASA RESIDENCIAL SANTA CRISTINA, Residencial Villa Santa Cristina,"
                                       $ 98,904                                                                              ","['   Habitaciones3  ', '   Baños3  ', '  Área140 m2 ']",[]
6CT2CN5,"Fco Morazan, Tegucigalpa, Residencial El Trapiche", Residencial El Trapiche,"
                                       $ 276,107                                                                              ","['   Habitaciones4  ', '   Baños4  ', '  Área330 m2 ']",[]
8LY5N2V,VENTA DE CASA EN LOMAS DEL GUIJARRO, Colonia Lomas del Guijarro,"
                                       $ 386,344                                                                              ","['   Habitaciones3  ', '   Baños3  ', '  Área440 m2 ']",[]
73KT2D6,OPORTUNIDAD DE INVERSIÓN COLONIA MIRAMONTES, Colonia Miramontes,"
                                       $ 267,865                                                                              ","['   Habitaciones4  ', '   Baños3  ', '  Área308 m2 ']",[]
96V5ZWF,Villa Los Laureles, Los Laureles,"
                                       $ 44,301                                                                              ","['   Habitaciones2  ', '   Baños1  ', '  Área56 m2 ']",[]
EQM265U,"Fco Morazan, Tegucigalpa, Col San Ignacio", Colonia El Hato o San Ignacio,"
                                       $ 1,236,300                                                                              ","['   Habitaciones3  ', '   Baños3  ']",[]
UOHR8L7,"Fco Morazan, Tegucigalpa, Colonia Viera", Colonia Viera,"
                                       $ 772,688                                                                              ","['   Habitaciones4  ', '   Baños4  ']",[]
NWY8RI9,VENTA DE CASA EN COLONIA LAS HADAS, Colonia Las Hadas,"
                                       $ 721,175                                                                              ","['   Habitaciones7  ', '  Área400 m2 ']",[]
HC55EPX,VENTA DE CASA EN COLONIA HATO DE ENMEDIO, Colonia El Hato,"
                                       $ 40,386                                                                              ","['   Habitaciones3  ', '   Baños1  ']",[]
R8HBBAI,"Fco Morazan, Tegucigalpa, LOMA LINDA", Colonia Loma Linda Norte,"
                                       $ 140,114                                                                              ","['   Habitaciones4  ', '   Baños3  ']",[]
